Komentar,Username,Like
"Kalimat kuncinya
Mascl cari duit",@triyonogunan6703,0
Pokokny rumusny adalah smakin bnyk yg BERISIK artinya pemerintah sdg di jalan yg benar.,@dianardi6574,0
Ternyata Indonesia itu banyak rakyatnya George Soros... Kalau gitu jadikan George soros presiden RI & wakilnya Fufufafa... Tambah Indonesia kayak NERAKA JAHANAM.,@nanangturki4687,0
Demo mahasiswa yg bikin investor kabur kalian kah yg bikin Indonesia kacau,@faridafaisal2302,8
The best om benix,@reysandi4314,7
"""False flag"" dari singapura????",@HabibFahrullah,0
Nambah gemuk aja ben,@RiyadiYadi-li3gm,0
Buy Indonesia!!!,@dhiraqia20,2
Kesempatan masuk,@ferdiIbote,1
Tapi negara nya korea lebih Muju bang. Kenapa itu.,@KhanzaCell-q8k,0
"Betul kata bang Bennix kita jangan mudah dihancurkan sama media2 yg di luar sana 

Oleh karena itu saya sangat suka dengan channel seperti ini",@lndonesia-o2p,2
kita punya sgalanya tapi takut diembargo,@WAR_TAN777,0
Pokokny rumusny adalah smakin bnyk yg BERISIK artinya pemerintah sdg di jalan yg benar.,@dianardi6574,2
"BANYAKANYA PENJILAT DAN PENGHIANAT NEGARA.
JADI SENANG KALAU INDONESIA ANCUR",@antareja6367,0
"Bner, ganyang melayu, koar2 mau merdeka join malaydesh",@Nvernrmal,0
Indonesia PURA PURA TRANSPARAN kaya PINJOL 🤣😂🤣😂🤣.,@ridhoabud9216,0
"Karena saking terbukanya, strategi ekonomi indonesia jadi mudah dibaca antek antek asing.
Dan seharusnya jangan terlalu terbuka.
Perusahaan manapun begitu karena itu adalah rahasia demi kestabilan suatu perusahaan.",@TupankSweet,0
​ @TupankSweet ya gak masalah namanya juga keterbukaan !! gak seperti desh bedesh itu loh!!,@brianrizky619,0
"Karena JD antek mamarika, sama kaya Singapura, jepan, Australia, perpanjangan tangan dari barat(mamarika CS) untuk membendung pengaruh Komunis.. Makanya di jadiin negara maju biar kuat..
Klw negara kita cuma di jadiin sapi perah oleh barat",@didisyah54,0
👍,@Riskikurniawan-e3y,0
Yoii namanya juga nelen Pil Merah (Nerakanya Dajjal) harus berani mengambil resiko banyak yang berisik,@alparslankhaan1071,0
"Maaf bang, tempo itu media dari mana ya?",@primajada,0
Menyala bang benix🎉,@SarifHidayatullah-y4d,12
Penganut sekte waren bufet pasti suka kalo asing kabur,@fathurgodmanozzora8417,0
"Collab bareng prof gema dong, bahas geopolitik",@jonayfsd3909,0
Indonesia sudah di takdirkan akan menjadi negara besar dan disegani negara lain,@UdinDultulus,6
Karena Indonesia Rakyatnya Gampang di Adu Domba,@anggaeka1508,0
"Makanya mahasewa nggak produktif nggak usah bikin runyam kondisi..""ngejedog"" aja molor daripada bikin ulah..Nggak ada ssdikitpun kemaslahatan dalam demo TAI...",@xpdahh,0
Sayangnya Banyak      Orang Indo Jadi Budak Asing,@demasbansaleng2775,49
"Emg kupret aki² rivalny si bennix,koar² mlu ke podcast² tebar fear sama kaya professor penjilat si saksi ahli koruptor
Padahal mah berisik karna sama² kg dpet jatah kursi komut di BUMN sama ga dirangkul presiden dh cape² jdi timses nya😅",@IamDamRanDom,0
"kidnap all the Australian, Singaporean, and Malaysian paid mass organizations that disguise themselves in Indonesia",@blackwindows404,0
Semangats,@sahabatinvestor3622,0
"Bennix bahagia mendengan info ini
Turis Asing Pakai QRIS
https://www.youtube.com/shorts/CSjY8nUAEEI",@Nuurungji,0
tenang ... selama pemerintah masih di jalur berupaya untuk swasembada pangan dan energi ... mereka hanya ingin membeli aset2 penting dengan harga semurah mungkin.,@percetakansibas6030,1
Banyak saham gorengan om ... Investor pasti khawatir lah ... Segera ditertibkan para bandar besar penggoreng saham,@busanpadse,1
Indonesia menuju negara Maju...wujudkan,@salexa9912,51
BIN MUSTI NYUSUP KE BERBAGAI SEGMEN YG BERPOTENSI ANCAMAN TERHADAP INDONESIA,@Riosandria07,0
"Alhamdulillah, puji Tuhan, Indonesia punya om Bennix yg memberikan edukasi, tidak memihak, memberikan data yg berimbang, yg baik dibilang baik dan diapresiasi, yg jelek dibilang jelek dan memberikan alternatif untuk solusi.

Terima kasih om Bennix... SEMANGAT ya om Bennix dan tim, yg selalu memberikan informasi untuk rakyat Indonesia, yg berimbang, edukasi, dan mencerahkan... Saya khususnya, menjadikan channel om Bennix untuk mendapatkan informasi yg netral, edukatif, berimbang, apresiatif, solutif, mencerahkan 😍😍💖💖👍👍👍",@TriHarisusi,1
"Jangan dulu naik anjg ah, gw masih nyari poin2 yg pas, hadeuhhh, padahal gw ngarep turun dikit lagi biar enak nyeroknya. 

Bang minta bocoran dong kapan kira2 bakal naik lagi??? Ad yg gw incer tapi belum pas eung poinnya,",@MeiSusilawati-d6e,1
"Congormu nix bennix, msci selalu lu jadikan kambing hitam !!! jilat terus nix !!!! ngebet amat pingin dipakai rezim lu !!!",@pardisungkono,0
"mungkin karna mereka butuh mbg,makanya jdi towlol kyk gitu",@syarifhidayat387,0
Yoii barengan sama Russia & Tiongkok,@alparslankhaan1071,0
"Bahahaha...
Mimpi lu..
Selama masyarakat indo yang masih bisa di adu domba,,ga bakalan jadi negara maju.GA BAKALAN ..NEVER",@meryankorrin5182,0
"udah dari dulu banyak orang indo seneng jadi budak voc, jadi budak pesugihan mafia candu",@sholihman,1
​ @sholihman bukankah kita masih menggunakan mata uang VOC 😊,@junaidi4557,0
"​ @sholihman budak spiritual klan dobolowi,mudah di bodohin dongeng klan dobolowi",@sukadarsukadar3290,0
"semoga saja mereka ngk tambah banyak. 
 biar kita bisa fokus memperbaiki yg salah dan menjadi lebih maju. 
capek ngurusin misinformasi terus.",@sidiqsuharno5570,0
Kayak si Anjing Yaman Bangsat BusEdan yg keluar masuk kampus memprovokasi mahasiswa ketika pemerintah sedang berusaha keras menahan gempuran finansial asing,@charleswiggins83,0
Bin apaan tolol,@PamanStalin,0
Goto tuh pas,@PamanStalin,0
"​ @PamanStalin males gw goto mah, gaje dia, lol",@MeiSusilawati-d6e,0
Singapore oi singapur . Kaya boleh tapi jangan ngerampok SDA Indonesia.  Apa ingin netizen Indonesia turun ranting lu punya usaha ? Masih nggak jera,@AzmiNirul,96
"24 Juni tetep di EM, tapi masih freeze buat nambah emiten.
banyak yang fear biar ritel pada jual , harga sahamnya murah, asing bisa serok 🤣",@ariwardianto8322,3
"Gara2 nonton chanel ini jadi ketularan mengumpat""anjing anjing piaraan j soros""",@supart4166,0
Ini salah S'pore dan M'sia ... Iri dengki dengan kehebatan Indonesia.,@EfendiHasan-l6o,24
Mantab om benix😊,@yeniulfa1952,11
🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,@bangroy8946,0
"Doa sy  Bennik jd org dekat presiden biar bisa ngasih masukan luar biasa.sy ikutin pdhal ngk py saham dll ,analisanya slalu tepat cara sampein lugas,",@zumrotinj4397,5
Ayo rakyat INDONESIA STOP JALAN JALAN KE SINGAPUR .....,@dederusni8624,42
Malah gue seneng jika IHSG sampai 3000....saat all in lagi,@devalleichannel9742,0
👍👍👍🎉,@deddyirawan5140,0
"MSCI Review Indonesia kalah dari negara China dan satu lagi negara Malaysia rupanya 
Mungkin karena Malaysia mau jadi budak Amerika Serikat",@valentinoaldriansidabutar6191,3
India😂,@user-et3nz7zf8p,0
Maju terus om benik..💪,@RizkiFathu,12
Saya yakin seyakin yakinnya bahwa indonesia bisa bangkit lagi.saat ini mmg indonesia baru bersih2 tikus2 berdasi tp kedepannya pasti akan normal kmbl🤲💪❤,@lilikzlh,14
"Goerge soros kapan metongnya sihhhh, orang kaya dajjal gitu awet bener hidupnya",@ariexotic6638,0
Sell singapura,@SaptaMuhammadwidakdo-u5d,1
❤❤👍👍👍👍👍❤❤,@portgassace9873,0
Lembaga asing cuma pom pom....panic selling is a opportunity....mereka juga pinging serok bawah....😂😂😂😂,@devalleichannel9742,6
Kebingunganku sudah dijawab bennik👍,@YudhaaGaruda,15
"Itu' karena anjing""  🐕🐶 George Soros 🫵 🤨😠😡🤬",@intawaker,0
Singapore tanpa maling mana bisa kaya ...?,@fajarialfan8814,3
​ @fajarialfan8814 maling itu kuat di indon😂😂😂😂,@FitriHakim-o1g,0
Kita serang map Singapura aja hayu,@ArsidGaul-v4u4l,1
"Sebenarnya sudah sangat lama, cuma pemerintahan yang dulu nggak ada yang berani, sampah dari Singapur dibuang semua ke indo, coba pemerintah berani stop total sampah dari Singapor, nggelinding negara itu, mereka ambil yang baru dari indo sudah jadi sampah dibuang ke indo",@muslihanhadi940,0
Jangan mau kt di adu domba oleh bangsat2 asing aseng yg ingin Indonesia hancur. krna mreka tau Indonesia adalah lahan surga yg bs di ambil keuntungan utk negara mreka yg sampah.mreka ga mau Indonesia jd negara kuat krna akan mnyulitkan mreka bangsat2 itu utk mengeruk kekayaan alam serta uang dari Indonesia. mmg sengaja Indonesia di buat miskin dan bodoh spy gampang di perbudak. INGAT KITA BANGSA INDONESIA JANGAN JADI ORG TOLOL YG GAMPANG DI PECAH BELAH DAN DI BENTURKAN SPY SESAMA KITA BERANTAM. KITA PERTAHANKAN KEKAYAAN ALAM KITA SPY TDK DI CURI LG.,@lakimantap3584,0
Mangkanya pinter biar ga di maling,@regiazeek6724,0
Singapure yg anjlok kaleee... indonesia stop kerjasama sm singapur bs sekarat mereka.,@kocengOyen-d7t,0
​ @kocengOyen-d7t ya ayo putusakn hubungan diplomasi singapore gak gentar😂😂😂 sama negara indon miskin😂😂😂😂,@FitriHakim-o1g,0
indon rupiah anjlok😂😂😂,@FitriHakim-o1g,0
Tenggelam kan singapore,@sodikin1937,0
uasaha apa ya yang singapore punya di indon😂😂😂😂,@FitriHakim-o1g,0
Salahkan pejabat kita yg jadi mafia.......,@mypuspus9061,6
"​ @mypuspus9061  konglomerat kita yg ngearampok yg lu salahin pemerintah...oh ya,btw konglomerat kita itu statusnya msh rakyat loh walaupun golongan menengah atas,dan ya...ternyata rakyat kita itu bermental maling tp suka nyalah2in pemerintah alias sudah nyata salah tp malah nyalahin orang lain😅",@mierebuspaketelor4996,0
​ @mypuspus9061 pejabat apa konglomerat maling toh mental rakyat kita juga begitu belum ada jabatan mencaci setelah dapat jabatan ikut maling juga,@zaenalabid2729,2
Woi blog Londo Ireng dah mendarah daging.......,@okelahco,1
Dalam sistem kapitalis memang hal itu boleh boleh saja kembali lagi emang yang bolehin indo dirampok siapa warga apa oknumnya,@ARGUSEROR,0
"Selama Russia & Tiongkok masih berdiri kokoh, Insya Allah Indonesia aman2 saja",@alparslankhaan1071,2
😂😂😂,@navigasiin,1
Ini semua salah malaydesh 🤣🇲🇾♥️🇧🇩,@malaydesh_babu_british,0
"​ @malaydesh_babu_british 
Betul ... Habis semua tkw dientoot'nya. 

👉👉👉 #tkwvsbangla",@EfendiHasan-l6o,1
"Tp pr pejabat pr artis , org kaya Indonesia pd suka jalan 2 belanja 2 berobat dan menyimpat dwitnya ke singalapar .",@Eyangjoliejolie,2
 @Eyangjoliejolie Singa Poor = Singa Miskin 😂😂,@alparslankhaan1071,0
Bilangin hilangkan dari peta asia 😂,@Belumliat,1
​ @Belumliat jatuhin gas LPG 3 kg😂 mo nyumbang brp?,@Operasisenyap-x4t,0
Ah jangan jangan lu aja kali yang ga mampu jalan jalan ke singapura. Sirik aja jadi orang,@maRvelus01,0
saya termasuk,@sozang7306,0
"hahahah bodoh tiada kaitan dgn USA pon, sikit2 budak amerika. bangang",@hfzhnrazz,0
"Tapi benar usaha  di indonesia ini bahaya , tidak transparan dan lain lain . Intinya kita ini KKN masalah terbesarnya , saham saham ini penuh gorengan , terutama saham pemerintah itu direksi titipan semua bahaya itu , kaya bank cuma 1 saja yang benar dan kuat BCA  ,  mandiri bri bni saham yang di kuasai pemerintah yang jalanin saja gak jelas negara saja di korupsi apalagi usaha .  Fakta di lapangan itu pemerintah tidak pro usaha yang tidak mau di ajak KKN dan menghasilkan bagi oligarki",@finalchoice8668,0
websitge KSEI nya aja kayaknya udah lamaaaa gak diupdate,@hannadanarslan,0
"Media2 yg nyebarin berita hoak, mereka itu kurang MBG 😂😂😂 jd banyak yg stanting bang 😂😂😂😂",@antoniBaturaja-d8m3w,0
Orang tolol dan bodoh....juga antek antek asing banyak di Indonesia termasuk menyusup menggunakan tangan mahasewa mahasewa bodoh,@riawanprabowo5600,0
Majalah tempe tahu.bikin k,@SunarSunarjo-z9h,0
"Emak sama bapak u bikin u gelap gelapan, Indonesia baik2 aja orang goblok yang doain negaranya bangkrut",@kingfarm4147,0
Wkwkwkw... Tukang cireng sempol sampai emak emak penjual jamu sudah faham  politik ekonomi apalagi jos Soros,@ayomain2022,0
"Masih menunggu video Om Bennix roasting ""Professor peliharaan Goerge Soros""😂😂",@pembayunbuyung7059,1
"Yg selalu mengambil kesimpulan negatif tentang Indonesia, mereka kaum sakit hati/kaum kalah pilpres   .",@Nurinsan01,0
"MSCI group nya JP Morgan... Fakta terbukti manipulasi bursa dan terjerat hukum.. Dia minta transparan ke negara lain agar mudah dimanipulasi. 
Dari dulu Gua gak percaya review nya.. Bodoh amat
Maju terus indo.. Tetep perbaiki jangan peduli MSCI",@mustamekonline,1
"OJK keliatannya msh pasif, dibanding bapepam dulu",@langitcerah-jt7qk,1
"ya ada plus minusnya sih bursa kita ambruk gara2 george soros , kapan lagi bisa beli BBCA di 5000.",@vendry7234,11
"Waduh memang kacau untuk para analis di negeri wakanda, memang cuman bisa membuat masyarakat panik doang sampah",@andregista,1
Mas tyo itu salah satu orang yg berjasa buat george soros g ya?,@stoklingbos,0
"MSCI lagi nunggu ""cuaca"" paling menguntungkan Bossnya apa..sebaiknya in time of storm stay rooted..focus pada value dan evaluasi fundamental :_SEDIH:",@felixnyoman,0
negara salah urus,@xxx-x2q4r,0
Lah bukannya yg ngegoreng isu MSCI ke frontier market kan elu juga om 🗿,@lhunt1371,0
"Yg jelas banyak yg g suka kalau indonesia makmur dan sejahtera jadi hati"" warga negara indonesia.jgn mudah di Adu domba karena nantinya anak cucu kita yg sengsara.tetap kita gaungkan bersatu kita teguh bercerai kita runtuh. Jgn tergiur uang receh .kita harus satukan hati tegak kan KEDAULATAN RAKYAT.💪💪💪",@WiniYuliati,1
"Alhamdulillah.
Terimakasih Bennix, kamu memberi pencerahan diantara manusia dungu yang memikirkan perutnya sendiri.",@WahyuHidayat-d5o,1
"klo MSCI mengumumkan tgl 23 Juni, Ramalan Bang Ben Miss,hehe MSCI tdk mengundur jadwal pengumumannya.",@hannadanarslan,0
Saya suka imfo benik datanya obyektif .dan tetap bela kepentingan rakyat.,@undangleo5863,120
🤣👍,@hakeemdj368,0
"Me too. Bahkan yg dikeluarkan dr MSCI juga perusahaan yang masih worth it untuk dibeli. MSCI kan cuman indeks, untuk memudahkan, kurasa investor punya cara berpikir masing2",@rossyacrochet,0
4000 😂😂😂,@firmanhadiwicaksono3397,0
emang kapan dia ngomong klo indo bakalan pasti ke frontier?😂,@fajrimaulanasaputra3400,0
​​ @fajrimaulanasaputra3400 gak ngomong bakal ke frontier market tapi ada videonya konteks a indonesia diserang MSCI bahkan om bennix bilang sendiri 60% dia percaya kalau Indonesia bakal di down grade saat itu,@lhunt1371,0
"Jika benar Bennix memihak kepada anak bangsa kenapa dikenakan yuran belajar trading 10juta? Gratisin aja bikin konten tutorial.. sok ngomong aja si bennix ni, ujungnya sama spt yang diatas, memeras yang dibawah.. sedihnya ramai yang belum sadar.",@mycatmaui1969,3
​ @mycatmaui1969  kalo kasih gratis trus org yg udah di bantu apa mau jg kasih ilmunya gratis ke orang lain ya.,@Manusiatanpautang,1
"​ @mycatmaui1969 anda benar harusnya gratis, karena yang masuk trading pasti orang-orang miskin",@widiyantozaini752,0
​ @mycatmaui1969 10 JT tuh tarket marketingnya orang kaya yang mau menggandakan kekayaan bukan orang miskin,@FajarWijaya-oz8yd,0
Buzzer?,@rakyatbiasa837,1
"​​ @rakyatbiasa837 kalau buzzer boleh berarti orang yang selalu optimis tentang keadaan negara ini, mungkin iya buzzer. Lawannya buzzer adalah orang yang selalu mengeluh dan pesimis tentang kondisi negara ini, bahkan merasa negara sudah gelap, bahkan kepingin nya hancur. Buzzer > < ant3k-ant3k anj1n9 eh salah ant3k-ant3k asin9",@widiyantozaini752,0
 @rakyatbiasa837  buzzer singapura sampah!!,@kangcilok4878,0
Berat sebelah iya 😂,@dedecahyaaa,0
"Objektif versi wowo, lucu😂😂😂",@YorisGilar,2
"​ @YorisGilar orang yang berfikir secara subyektif, nggak akan nyambung dengan orang yang berfikir secara obyektif. Kalau sudah benci sama yang ""melakukan"" tidak akan peduli dengan apa yang ""dilakukan""",@widiyantozaini752,5
😊😊😊😊😊😊😊😊😊😊Saatnya INDONESIA MENJAJAH....MANTAPPPPPPP❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,@bguy8994,0
"Klo masih ada uang BUY aja , mau frontier market,mau apa aja gada masalah 
Saatnya gua harus kaya Raya Lagi diskon 50%
Rubah T1 jangan T2 kelamaan udh libur Mulu",@Ridwan11-l2d,1
Percaya lah kawan..... kita akan di adu domba dg saudara sendiri.yakin asing akan gerakan mahasewa untuk gulingkan pemerintah.... sabar pak prabowo saya keluarga petani siap bentengi dan geger geden sama mahasewa,@sutano45,0
"Buat patriot bangsa, satukan langkah kita mengawal Indonesia maju, pengkhianat harus kita sikat, brp pun harga yg harus kita bayar atas sikap ini, anak bangsa tdk pernah takut atas konspirasi pengkhianat dan musuh bangsa Indonesia",@newblackberry7921,11
Sakti hariyoso hadir....mas Bennix,@sitifathonah4838,0
Weh... ternyata Malaysia yang bagus bursa efeknya :face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,@johnsuparko9900,2
Indonesia BISA Indonesia BANGKIT 🔥,@hudandaily_channel9410,10
Para ternak soros dan ternak jokowi tidak pernah senang melihat pemerintahan prabowo,@asdarlasi,1
Nonton pengamat di TV juga pada ngaco 😂😂😂,@alihamzah1492,7
"Mahasiswa tloll yg tidak berguna bagi negara...
Demo dibayar oleh oligarki penghianat bangsa yg membuat Indonesia semakin hancur",@lutfiza4098,1
Pasti bnyk yg ga terima ini dibongkar?,@raisamanah,8
Org indo sukanya tempe bacem soalnya bg🤣🤣21:40,@amogtuzz2582,0
"listing tiba2 gocap, GOJEKK WKWKWK",@hood-v4s,0
"Hancurkan perekonomian Raja Singa ,biar miskin 😂",@djunaidinatan5964,0
Kukira ga upload😂,@riyanhidayat3434,0
Jepang atau sgp yg k2?,@raisamanah,0
Kreeen,@dinasmrsuaraalam3518,0
Lihat ekonomi lemah lesu bang. Sudah La bukti yg kita butuh kan bukan angan2 dan surga teLinga. Lihat ke bawah bang mencret ekonomi nya,@lisacen8901,0
"MSCI akan mundurin pengumuman 3 bulan lagi supaya IHSG bisa dijatuhin sekali lagi kah ????
kalau langsung dibuka lampu hijau, enak lah jadi indonesia bisa fokus benahin semua kebijakkan ekonomi dari MBG, ekspor satu pintu, kalau bisa import juga satu pintu, lalu Hasil devisa bisa diendapin buat memperkuat nilai rupiah, dan yang terutama pembenahan di sektor energi termasuk import bbm dan subsidi gas masak.",@wellywinarto1364,78
Hajarr om ben😂😂😂otak2 oyosss itu😂😂,@Muzyogifalih09,0
Mantappp,@bguy8994,0
INDONESIA BANGKITTTTTT BOSSS,@bguy8994,0
ternyata Om @Bennix ogah nyebutnya 😂😂😂:_MARAH::_MARAH::_MARAH:,@felixnyoman,0
👍,@Riskikurniawan-e3y,0
Makanya aku udah gak pernah nonton debat² pengamat di tv..dah enek,@deastea79,1
"Sama saya juga,udah ga nonton debat2 ditv lagi,saya sekarang pantengin yutub bennix aja, biar ga bodoh😊😊",@mounime_official,0
Saya suka Tuempek,@Tuempek72,0
"di live member sudah dijelaskan sama Om Ben udah dari berapa minggu lalu memang bakal ditunda ini kalau seandainya tidak langsung diturunkan di frontier market makanya MSCI itu bisa jadi tunda untuk menunggu event besar yang bakal obrak abrik indonesia, terutama di bagian minyak. supaya ada alasan buat turunin frontier🤣 😂",@yuuza7818,9
Ambil sisi positifnya buang mental negatif,@endragoxglobal2853,4
"​ @endragoxglobal2853 benar dari tampilan saja yg nehatif slalu pesimis,nada teriak2 slalu jauh dari akhlak dan sifatnya bkn rahmatn lil al amin tapi buat gerombolannya sj jauh dari kedaulatan negri nya jg amat tdk nasionalis.",@samiadi2163,3
​ @endragoxglobal2853 amiiin,@wellywinarto1364,0
Gpp 3 bulan gajian allin 😂,@AgusSupriyadi-g6q,0
"Kalau Juni ini masih freeze, berarti mereka belum selesai akumulasi masifnya..!??",@ibrohimbaim1474,0
"​​ @ibrohimbaim1474 investor asing akan hold dananya, kemungkinan dana akan masuk akhir Juli setelah laporan keuangan kwartal II keluar, itupun paling sekitar 20%, baru harga saham akan naik. Tetapi ada satu hal yang akan mengakibatkan pasar saham kembali tertekan atau masuk mode bearish selama satu bahkan 3 bulan. Makanya repot juga.",@wellywinarto1364,0
"​ @ibrohimbaim1474 salah, mereka itu belum masuk karena mereka mau masuk di harga lebih murah lagi, sadis emang bro fund asing ini. liat aja bursa saham india dikasih hancur lebur dulu baru asing masuk besar. di indo mah belum masuk gede",@yuuza7818,0
MSCI juga galau 😂,@tu-tti-fru-tti,0
"Makanya dengerin bennix, klo media2 indo😂😂😂, apalagi influencernya😂😂😂",@Priaisya-t7j,0
"Siap siap next level ges, game nya makin sulit kedepan. yang gak siap biar mereka mati dengan kebodohan sendiri",@KUR0T0D21,1
Gassss nonton bang ben🎉🎉🎉,@asrychanel9844,10
Hoax itu perlu untuk menjatuhkan,@ZiaTanisa-n2g,0
Berarti rakyat kita sendiri yg bikin anjlok.,@1931-n2d,0
"Yg jelek adalah ngapura banyak menipu perdagangan komoditi Indonesia dgn underinvoicing., bahkan merusak mental penguasa Indonesia dengan menyuap agar bermain kotor yg menguntungkan Singapura. Ini kurang ajar, hrs nya MSCI beri rating down grade negara Singapura penjahat dan penjajah.",@Abraham-c2b4g,3
Narasi-narasi pembodohan bergentayangan.😂,@DjiniWuryanti,1
"Bang bennix.

Tolong jelasin ke prof Fery biar dia tau yg sebenar nya biar dia gak nyebarin isu klw indonesia mejuju bangkrut.",@Fasuq7765,1
Klu ada netizen yg sebar hoax seharus kita sama2 blokir akunnya aja.dan bikin dia bisa dicabut kewarganegaraannya.,@sahrulsaputra6868,0
Hadir nyimak,@adamcholizz3078,0
Mereka anjg2 asing tidak akan berhenti menyerang Indonesian,@BalvirKsp,1
#mantap,@nusapostchannel4396,0
"Folowers media Tempo rata-rata orang yg literasinya rendah, pemalas,  sumbu pendek, hobinya ngamuk2 gk jelas. Klo mereka pinter, bisa cek sendiri data real nya di internet apalagi sudah ada ai. Biar gk kena tipu media abal-abal macam Tempo, dll. 😅",@kucrit008,124
Kmrin suda dibuka 1% kepemilikn saham ini msih lanjut ga sih?,@raisamanah,0
"Ulah Asing dan Aseng..
Vietnam dapat pulung nya",@dwioktanugroho,0
"mantab bang benn, lanjutkan",@windtalkers4556,6
Apakah artinya sudah waktunya masuk om?,@ahmadnurrokhim7016,0
Biasa bang karna kan banyak agen CIA  di Indonesia bang mengadu domba biar makin ngak karuan,@OktaAdiprayoga,0
"biar harga saham beberapa perusahaan turun drastis dan Rupiah melemah om, biar bisa beli saham harga diskon 2X (kurs dan lot).
 dan masih menunggu koruptor diLindas pakai Tank!",@Anbu_Kazakhstan,8
"Termasuk mahasewa juga ikut ikutan, dan jadi korban hoak",@nurochibropiek709,12
"Kan tu negara ternakan Amerika, pasti ngga terima lahhh, entar kalau mamarika dapet suplai chain mahal kolaps lah mereka",@ariexotic6638,2
Tiap hari udah di bilang profesor Abal Abal masak kamu gak paham,@BusanaHijabJilbabCantik,0
Ya susah bos apa anda gk curiga kenapa sipropesor itu kok slalu tebar pesimis dan kesannya profokatif banget gk secuilpun buka real data2 kayak bang ben slalu jual narasi?????😂😂😂😂,@samiadi2163,0
Sahamnya ada yang di miliki oleh jos Soros,@kaseman6113,9
Media tempe=corong usa/ eropa,@chozinudin5825,9
​ @chozinudin5825 Tempe kalau nggak jadi jongos nggak punya duit....,@dwimulyati1440,0
Tempo itu tiruan majalah Times amerika😅,@neneklampir6664,4
"Follower tribun,tempo rata rata ternak Abah",@bintangbara9743,3
Seharusnya dipenjarakan semua orang di media tempe itu,@taubatannasuhah..2,0
followersnya rata-rata barisan sakit hati sjw twiter,@mephisto9260,0
"Majalah tempe itu memang benalu dan parasit yg hidup dr menghasut ,hoax,Demi cuan kucuran dana asing ,majalah inilah nyata penjilat pantat asing",@yosotanaka269,0
"Makanya ada MBG, supaya generasi selanjutnya punya batok kepala itu isinya otak bukan angin 😂",@RambutGulali,0
Sampeyan pancen ngene👍,@hustonoarifin7215,0
Kata benix Anjeng-anjing peliharaan itu😅,@cobacoba6746,0
Ngomong kok nyata sih😂,@jagadsamoedra5828,0
"Media TEMPE memang sudah waktunya Haris di BACEM?! nitizennya isinya orang"" pesimis dan suka nyinyir",@RiniKolektion-st7bm,0
TEMPE ... ADALAH  ALAT MEDIA ASING UNTUK SELALU MENYEBARKAN BERITA HOAX DAN MELAWAN KEBIJAKKAN PEMERINTAH  ...LARENA TEMPE ADALAH SALALH SATU MEDIA YANG DIBIAYAI GEORGE  SOROS..DAN JUGA OLIGARKI...MEREKA INI ADALAH MEDIA PENGKIANAT  BANGSA..,@anwarjayaabadi5679,0
Setuju. Banyak yang mengira media Tempo itu NETRAL. Padahal media itu banyak proxy asing. 😊,@hakeemdj368,7
​ @hakeemdj368 cerdaas...,@SuryantiSutrisno,0
Si tempe bacem mah jls2 sdh dpt langganan aliran dana secara rurin,@kucinggarong-sg3ex,6
Haahaha.. soros lg soros lg. Gkda yg laen bg😅,@rendrapribadi,3
​ @rendrapribadi  emang belum tau ya kamu kalau ada dana dari yayasan dari LN,@edobae7391,7
" @rendrapribadi  Bang Bennix fokusnya sama Soros doang keknya. Pdhal ada juga Blackrock dan Vanguard. 
Moga kapan"" bang Bennix mau bongkar jg kelakuan kartel saham itu biar makin banyak yg terkaing-kaing.",@InovasiSDM,1
"​ @rendrapribadi ada bang, anjingnya 😅",@cobacoba6746,1
ada yang keberatan PERTAMAX naik.. pro kantong dewe...:_MARAH: apakah kualitas terpelajar ?,@felixnyoman,1
Bukan korban hoak tapi bayaran,@permen-gpp,1
Bukan korban tp emang udah ada pesanan,@adolffranz9502,1
Itu settingan ada doktrinisasi dibalik itu mereka dijadikan penganten/pion majikan tinggal pegang remot😂😂😂dibalik layar nya ya itu2 doang😂😂😂😂😂,@samiadi2163,0
"Banyak peserta aksi demo tidak pernah bertanya mengenai isi rekening korlapnya. 😊
Mungkin dikira para korlap itu manusia suci semua.
FYI, sejak menjelang Reformasi 1998, aksi demo itu sudah jadi bisnis tersendiri. Tarifnya mulai dari puluhan juta hingga milyaran rupiah. 😊
Sungguh naif para mahasiswa yang gak paham itu.",@hakeemdj368,0
mahasewa semua otaknya goblok,@wayanadiantara6035,0
Lucunya para pengkhianat bangsa. Mereka terima uang dari golongan golongan yang ingin beli aset2 Indonesia di harga sampah tanpa menyadari mereka sendiri bakal dijadikan tumbal 😂,@ChenLiangHuang,0
"Sadar GK Sih Komentar Mereka Aja Yg Udah Ke Cuci Otaknya Oleh Media Media Itu, Kalau Di Tanya Kesimpulan Aja GK Bisa Jawab. Bisanya Cuma FOMO Indonesia Gelap, Lihat Tuh Yg Kemarin Mahasiswa Ngaku Di Pantau Sampe Di Pasang Alat GPS, Ngakunya Gara Gara Ikut Demo Kritik Pemerintah, Mana Pas Demo Paling Mencolok, Curiga Bayaran GS And Gank",@AldiSahputra-x6o,8
